,car,0,1,0,0
,taxi,0,0,1,0
,taxi,0,0,1,0
,taxi,0,0,1,0
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,taxi,0,0,0,1
,car,1,0,0,0
,truck,0,1,0,0
,truck,0,1,0,0
,truck,0,1,0,0
,truck,0,0,1,0
,other,0,0,1,0
,other,0,0,1,0
222,truck,1,0,0,0
222,truck,1,0,0,0
222,truck,1,0,0,0
,truck,0,1,0,0
,truck,0,1,0,0
,truck,0,1,0,0
,truck,0,1,0,0
